listing_id,listing_id_citation,address,address_citation,city,city_citation,state,state_citation,zip_code,zip_code_citation,price,price_citation,bedrooms,bedrooms_citation,bathrooms_citation,square_footage,square_footage_citation,listing_url,listing_url_citation
5449,https://devapi.omnisoft.africa/public/api/v2,"terrain,vendre,lome,adidogome , Adidogome, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Adidogome,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,30000000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,600,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5449,https://devapi.omnisoft.africa/public/api/v2
5448,https://devapi.omnisoft.africa/public/api/v2,"villa meublée,louer,lome,baguida, Baguida, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Baguida,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,850000,https://devapi.omnisoft.africa/public/api/v2,3,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,600,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5448,https://devapi.omnisoft.africa/public/api/v2
5447,https://devapi.omnisoft.africa/public/api/v2,"chambre salon,louer,lome,zanguera , Zanguera, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Zanguera,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,45000,https://devapi.omnisoft.africa/public/api/v2,1,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,40,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5447,https://devapi.omnisoft.africa/public/api/v2
5446,https://devapi.omnisoft.africa/public/api/v2,"2 chambres salon,louer,lome,legbasito, Agoe, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Agoe,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,70000,https://devapi.omnisoft.africa/public/api/v2,2,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,10,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5446,https://devapi.omnisoft.africa/public/api/v2
5445,https://devapi.omnisoft.africa/public/api/v2,"2 chambres salon,louer,lome,adidogome assiyeye, Adidogome, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Adidogome,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,120000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,100,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5445,https://devapi.omnisoft.africa/public/api/v2
5444,https://devapi.omnisoft.africa/public/api/v2,"studio meublé,louer,lome,kegue , Kegue, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Kegue,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,300000,https://devapi.omnisoft.africa/public/api/v2,1,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,20,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5444,https://devapi.omnisoft.africa/public/api/v2
5443,https://devapi.omnisoft.africa/public/api/v2,"3 chambres salon,louer,lome,lankouvi, Adidogome, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Adidogome,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,80000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,80,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5443,https://devapi.omnisoft.africa/public/api/v2
5442,https://devapi.omnisoft.africa/public/api/v2,"appartement meublé,louer,lome,agbalepedo , Agbalépédo, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Agbalépédo,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,600000,https://devapi.omnisoft.africa/public/api/v2,2,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,100,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5442,https://devapi.omnisoft.africa/public/api/v2
5441,https://devapi.omnisoft.africa/public/api/v2,"villa,louer,lome,3k, Baguida, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Baguida,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,350000,https://devapi.omnisoft.africa/public/api/v2,0,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,300,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5441,https://devapi.omnisoft.africa/public/api/v2
5440,https://devapi.omnisoft.africa/public/api/v2,"chambre salon,louer,lome,nukafu, Nukafu, Lome",https://devapi.omnisoft.africa/public/api/v2,Lome,https://devapi.omnisoft.africa/public/api/v2,Nukafu,https://devapi.omnisoft.africa/public/api/v2,0000,https://devapi.omnisoft.africa/public/api/v2,45000,https://devapi.omnisoft.africa/public/api/v2,1,https://devapi.omnisoft.africa/public/api/v2,https://devapi.omnisoft.africa/public/api/v2,25,https://devapi.omnisoft.africa/public/api/v2,https://www.immoask.com/tg/annonce/5440,https://devapi.omnisoft.africa/public/api/v2
